project_id,target_label,predicted_label,confidence,judge_conflict,retrieval_judgment,rubric_judgment,final_reason
9560,Mid,Mid,0.7962,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
146543,Low,Mid,0.5777,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
8790,Mid,Mid,0.7968,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
8544,Mid,Mid,0.7038,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
9025,Low,Low,0.5604,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 20%, High 20%입니다. 모델 신뢰도는 0.56입니다."
102080,Low,Mid,0.5953,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
13758,Mid,Mid,0.4833,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다."
89563,Mid,Mid,0.8291,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
90085,Mid,Mid,0.6829,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
94073,Mid,Low,0.5013,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다. 모델 신뢰도는 0.50입니다."
89501,Mid,Mid,0.6556,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
154552,Mid,Mid,0.6988,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
9098,Low,Mid,0.5811,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
89965,Low,Mid,0.6445,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 20%, High 20%입니다."
96188,Mid,Low,0.7776,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.78입니다."
94183,Mid,Mid,0.6035,True,Low,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
18235,Mid,Mid,0.5396,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
94533,Low,Mid,0.8498,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다."
18198,Mid,Mid,0.8079,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
125819,Mid,Mid,0.9027,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
146080,Mid,Mid,0.4855,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
158421,Low,Mid,0.6957,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
93425,Mid,Mid,0.6981,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
34472,High,Mid,0.7234,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
9778,High,Mid,0.6589,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수, 개념검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
102276,Mid,Mid,0.8717,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
95039,Low,Mid,0.6933,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
116431,Mid,Mid,0.5961,True,Mid,High,"최종 판정은 Mid입니다. 유사환경실증점수, 실험실검증점수, 개념검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
18044,Mid,Mid,0.6481,True,Low,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
10519,Low,Mid,0.5946,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
158244,Low,Mid,0.8555,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수, 시제품점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
93481,Mid,Mid,0.752,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
10351,Mid,Mid,0.7541,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
154578,Mid,Mid,0.7363,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
96222,Low,Mid,0.654,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
94039,Low,Low,0.6696,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다. 모델 신뢰도는 0.67입니다."
125456,Mid,Mid,0.6458,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
154615,Mid,Mid,0.7746,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
8508,Mid,Mid,0.683,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
112931,Mid,Mid,0.6788,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
93760,Mid,Mid,0.8613,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
118428,Low,Low,0.8277,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.83입니다."
10294,Mid,Mid,0.7687,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
158251,Low,Low,0.7111,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.71입니다."
9856,Mid,Mid,0.8263,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
4241,Low,Low,0.8629,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.86입니다."
33444,Mid,Mid,0.799,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
96400,Mid,Mid,0.8111,True,Mid,High,"최종 판정은 Mid입니다. 유사환경실증점수, 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
89985,High,Mid,0.691,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
102421,Mid,Mid,0.8402,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
17738,Mid,Mid,0.7894,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
16776,Mid,Mid,0.8035,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
146457,Mid,Low,0.649,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.65입니다."
12869,Mid,Mid,0.8017,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
90441,Mid,Mid,0.6863,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
9221,Mid,Mid,0.7104,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
34004,Mid,Mid,0.7542,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
16775,Mid,Mid,0.817,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
34068,Mid,Mid,0.7423,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
12421,Low,Mid,0.7014,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
