event_id,project_id,project_title,program,primary_tx,description_excerpt,benefits_excerpt,start_trl_reference_only,end_trl_label_source,target_label,alg1_full_fusion_pred,alg1_full_fusion_confidence,alg2_no_start_pseudo_start_pred,alg2_no_start_pseudo_start_confidence,alg3_rubric_explainable_pred,alg3_rubric_explainable_confidence,alg4_gridsearched_svc_retrieval_pred,alg4_gridsearched_svc_retrieval_confidence,source,deployment_safe_best_by_accuracy,deployment_safe_best_by_macro_f1,upper_bound_with_start_trl
RAW-TEST-0841,102276,Advanced Organic Waste Gasifier,Small Business Innovation Research/Small Business Tech Transfer,TX06.1.3 Waste Management,The Advanced Organic Waste Gasifier (AOWG) is a technology designed to convert organic wastes generated during human spaceflight into clean water for mission consumables and gases suitable for venting to minimize vehicle mass for Mars transit and return mis...,"AOWG system is key for human space exploration, converting organic crew wastes into clean water, a small mass of sterile inorganic residue, and clean gases suitable for venting ...",4,6,Mid,Mid,0.8908,Mid,0.7912,Mid,0.9811,Mid,0.8717,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0842,102286,Additive Manufacturing of PEEK and Fiber-Reinforced PEEK for NASA Applications and Custom Medical Devices,Small Business Innovation Research/Small Business Tech Transfer,TX12.4.1 Manufacturing Processes,There is a significant gap between the properties of materials that are produced using current 3D printing processes and the properties that are needed to support critical space systems. The main limitation for polymers is the interlayer adhesion between la...,Additive manufacturing of high performance thermoplastics provides a unique opportunity to enable in situ production of: a) large aerospace structures that not possible with ter...,3,4,Mid,Mid,0.6502,Mid,0.4109,Mid,0.9029,Mid,0.6234,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0843,102295,Field Programmable Short Wave Infrared Photodetectors,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"We propose to advance the state-of-the-art in short wave infrared (SWIR) avalanche photodiodes (APD) to meet NASA's needs for advancements in star tracking technology. In the Phase I effort, we undertook a feasibility study for development of field programm...",An Imaging array for beaconless pointing as a part of the Integrated RF and Optical Communications (iROC) development effort at NASA Dynamic Imaging array for short-wave lidar a...,5,6,Mid,Mid,0.6018,Mid,0.5926,Mid,0.5143,Mid,0.7707,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0844,102301,In-Situ Electrospray Capture of Organic Bearing Particulates from Comets and Celestial Bodies,Small Business Innovation Research/Small Business Tech Transfer,TX08.3.4 Environment Sensors,"NASA has need for technologies that can enable sampling from asteroids and from depth in a comet nucleus, improved in-situ analysis of comets. It has been identified that there is also a requirement for improved dust environment measurements & particle anal...",This technology offers the means to employ mass spectrometry with comet tail sampling. The ability to non-destructively analyze organic trace species in ice grains traveling at ...,3,5,Mid,Mid,0.8095,Mid,0.5933,Low,0.5589,Mid,0.7635,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0845,102303,"Solid-State, Electrochemical Micro-Sensors for Atmospheric Nitrogen and Carbon Dioxide Measurements at the Surface of...",Small Business Innovation Research/Small Business Tech Transfer,TX08.3.4 Environment Sensors,"Makel Engineering, Inc. (MEI) proposes to develop high temperature, solid state sensors to monitor carbon dioxide (CO2) and nitrogen (N2) in the Venus atmosphere. A harsh environment chemical sensor array suitable for measuring key trace species in the Venu...","In addition to monitoring the CO2 and N2 concentration in the Venus atmosphere, the sensor can be used to monitor CO2 and N2 in the Mars atmosphere, as well as support of Mars i...",4,6,Mid,Mid,0.767,Mid,0.7128,Mid,0.9934,Mid,0.8772,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0846,102304,Planetary In-Situ X-Ray Imager for Core Samples,Small Business Innovation Research/Small Business Tech Transfer,TX08.2.1 Mirror Systems,We propose to develop an in-situ high-resolution X-ray computer tomography (microCT) instrument to analyze rock core samples on the surface of a planet or planetesimal. The instrument will also double as an X-ray spectrometer to map the chemical composition...,"Analysis of rock cores for robotic in-situ science missions for astrobiology or geoscience. On-board analysis of rock cores sealed in canisters for sample-return, including on a...",2,4,Mid,Low,0.6136,Mid,0.4152,Mid,0.8625,Mid,0.6054,raw_excel_test_split,Mid,Mid,Low
RAW-TEST-0847,102307,In-Situ Solid Phase Extraction of Chemical Targets (INSPECT),Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"In this Small Business Innovative Research (SBIR) Phase II effort, LMT proposes to build from the successful Phase I to design and build the IN-situ Solid Phase Extraction of Chemical Targets (INSPECT) instrument, a versatile and automated sample processing...",The INSPECT technology provides innovative sample processing technologies for the purpose of improving the resolution and sensitivity of life-detection measurements. Specificall...,3,4,Mid,Mid,0.7949,Mid,0.5668,Mid,0.9208,Mid,0.7278,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0848,102308,ARCSTONE Improvements,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"This SBIR Phase II effort will advance a new ARCSTONE instrument for calibrating lunar reflectance from TRL 2 to TRL 4. The new instrument, conceived in the Phase I effort, will be much smaller than first-generation units and fit within a 6U satellite paylo...",The prototype instrument will pave the path towards development of an ARCSTONE flight system that meets the size and weight constraints of a 6U cubesat. There are currently no e...,2,4,Mid,Mid,0.5443,Mid,0.5433,Mid,0.8722,Mid,0.7513,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0849,102309,High Efficiency 4 K Cryocooler for Space Missions,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.6 Cryogenic/Thermal Systems,"Future astrophysics missions require efficient, low-temperature cryocoolers to cool advanced instruments or serve as the upper-stage cooler for sub-Kelvin refrigerators. Potential astrophysics missions include Lynx, the Origins Space Telescope, and the Supe...",The successful completion of this program will result in an extremely efficient low-temperature cryocooler with negligible vibration. This type of cryocooler is ideal as the upp...,3,4,Mid,Low,0.4463,Low,0.5567,Low,0.9421,Mid,0.5763,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0850,102311,Detecting Life in Ocean Worlds with Low-Capacitance Solid-State Nanopores,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"Solid-state nanopores have been identified as ideal candidates for robust and ultrafast single molecule detection and present a highly suitable candidate platform technology for this NASA SBIR Phase II solicitation under Focus Area 9: Sensors, Detectors and...",This project directly aligns with the SeqLOW COLDTech goals for the Development of Nanopore Sequencing for Automated Ocean World Life Detection led by Program Officer Christophe...,4,6,Mid,Mid,0.5689,Mid,0.4061,Mid,0.8738,Mid,0.5821,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0851,102317,Robust FARADAYIC CNT Based Coating for Scattered Light Suppression,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.3 Optical Components,"Low reflectivity surfaces are required for numerous space-borne instruments, such as telescope housings and baffles, for reducing stray light from optical payloads in order to improve image resolution and clarity for a number of future NASA missions. Low re...",The key first customer for the proposed technology is NASA and their prime contractors for space missions. The applications include optical components where broadband absorption...,3,5,Mid,Mid,0.5777,High,0.4368,High,0.5242,Mid,0.6591,raw_excel_test_split,Mid,High,Mid
RAW-TEST-0852,102320,Dynamic Soaring for Persistent Venus Upper Atmosphere Observations,Small Business Innovation Research/Small Business Tech Transfer,TX04.3.4 Sample Acquisition and Handling,"Although a large majority of the proposed systems for upper atmospheric observation of Venus have consisted of either dirigibles or solar-powered heavier than air vehicles, both suffer from their own particular drawbacks and neither deal effectively with th...",Beyond the obvious NASA application of a mission to Venus there are some other uses of the technologies developed here that will garner interest in other NASA missions. The thre...,3,5,Mid,High,0.5123,High,0.5501,Mid,0.8002,Mid,0.6888,raw_excel_test_split,Mid,High,High
RAW-TEST-0853,102328,Advancing Hyperspectral Imaging through Integrated Compressive Sensing / Inpainting via Machine Learning,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"Hyperspectral datasets are massive. This size makes them difficult to acquire, store, transmit, analyze and use. Hyperspectral imagers (HSI) are also costly and complex, taking significant time or portions of a focal plane to acquire each spectral band. In ...",This technology can be applied to both existing hyperspectral imaging systems and those being developed. The approach can be applied to both division of time and division of spa...,3,5,Mid,Mid,0.6284,Low,0.423,Low,0.8836,Mid,0.6773,raw_excel_test_split,Mid,Low,Mid
RAW-TEST-0854,102336,Packaging and Manufacturing Processes to Enable Production of Very Large Solar Sails for Next Generation Missions,Small Business Innovation Research/Small Business Tech Transfer,TX01.4.1 Solar Sails,"The experience of building the NEA Scout solar Sail resulted in the realization that new manufacturing technology would be required to build solar sails significantly larger than NEA Scout. During Phase I, NeXolve successfully developed and demonstrated fab...",In this Phase I activity our efforts were focused on developing technology to build larger solar sails faster with less cost and more reliability. NASA has many applications tha...,3,6,Mid,Mid,0.828,Mid,0.583,Mid,0.9486,Mid,0.7775,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0855,102352,Versatile 3D Imager for Human/Spacecraft Monitoring,Small Business Innovation Research/Small Business Tech Transfer,TX04.5.1 Relative Navigation Sensors,"The proposed effort is to develop a versatile, high-definition (HD) 3D camera that provides in real time high-resolution image and distance data over a large angle for monitoring human activity from a free-flying robot platform. The objective is to build a ...","The proposed low-SWaP HD 3D imager will have application in many NASA missions needing real-time 3D information such as fixing and refueling spacecraft, autonomous vision-based ...",3,4,Mid,Mid,0.8556,Mid,0.7008,Mid,0.9877,Mid,0.816,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0856,102354,Planetary Landing Lidar,Small Business Innovation Research/Small Business Tech Transfer,,"Fibertek, Inc. a critical components of a proposed Planetary Landing LIDAR System (PLLS). Compared to the PLLS used on OSIRIS-Rex, our architecture achieves higher speed and higher resolution while significantly reducing size, weight, and power (SWAP). This...","To enable science in regions with interesting geology, planetary landers will need to be capable of landing amid hazardous terrain. Hazards large enough to disrupt landing are n...",4,5,Mid,Mid,0.7033,Mid,0.5368,Mid,0.974,Mid,0.7344,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-0857,102355,Fiber Optic Sensing System for Entry Descent and Landing,Small Business Innovation Research/Small Business Tech Transfer,TX09.4.6 Instrumentation and Health Monitoring for EDL,"The proposed effort will pursue development of a flexible, high-performance, size/weight/power-optimized fiber-optic sensing platform appropriate for deep spaceflight missions and amenable to harsh launch, entry, descent, and landing environments. Custom se...","The proposed technology enables acquisition of real-time, in-flight strain, pressure, temperature, and recession data related to structural dynamics analysis and health monitori...",4,6,Mid,Mid,0.8025,Mid,0.6673,Mid,0.9123,Mid,0.8167,raw_excel_test_split,Mid,Mid,Mid
